@relation twitter
@attribute Text string
@attribute class-att {in,out}

@data
"“@senpaiziam find Michaels arm band tattoos hot #vote5sos t.co 6YHgrdUQCz”",out
"love to know that we were cackling about #belfast #friends #drunk Aether Echo t.co 41Sw2iRzdi",out
"? The Modern Place t.co IEMy7zPLSg",out
"WHAT IS AIR O< t.co 2Hzm6HLVc0",out
"Both of my favorite boys bands are having world tours right now and NONE OF THE COUNTRIES INCLUDED IS MY COUNTRY coz Brunei is always lidat",out
"Good morning",out
"holy shit its already over that went by so fast",out
"oh bwoi its time to start wearing knitwear ?",out
"? just want somebody to sleep next to ????",out
"Me vs cockroach my scream like girl says cockroach wins t.co ICSeD9Mk9L",out
"But ya know you love it ?",out
"@MilnerTheGod and making me wait to put Milner on my new shirt",out
"@iTouched_Cloud Define flirting",out
"Nobar Summer Slam with Noval and Andi at Rick Cafe t.co PYRHywdese",out
"Ima just head back home now ?",out
"@TVasquez @lamiki Treat it well Or the green trolls will come after you ? And some aliens ??",out
"hate naps because they keep me up late ?",out
"at Johor Bahru City Square in Johor Bahru Johor t.co rQZZItAHC0",out
"Another fantastic night at Holgates Silverdale Sold another CDs last night and got some amazing feedback from the crowd ? happy days",out
"days of work this up coming week",out
"want minion",out
"@TAURUS_FREAK_69 thanks for the follow",out
"@being_tiger_ REPORT SPAM FAST t.co IZHKneXG33",out
"Lambs let not buy into or spread the shit that is currently being spread around Let focus on her music and how she impacted our lives",out
"Imma be real Scottie Pippen ugly as hell but that non of my business",out
"Its raining we still doing ur assignments with @BluisySC and Selvi at Library Learning Commons t.co y0O5fzZhnN",out
"Sleeping alone just fucking sucks",out
"at wonderfull home??? t.co 1Qa42ehyWG",out
"291 have monster under the bed superdemi saveeee me for help to Demi kick out the monster ???Vote for my idol ?? #votedemilovato",out
"Sunday date?? with Wyan Olivia at @mkglapiazza t.co rENJ4NAP8N",out
"Oh nevermind lied ?",out
"“@KARINASENG “@SelenaSDDeanna_ Imma get lip reduction ”keep tem soup coolers”??",out
"@FactsGuide true",out
"@AmberrRiveraa who do have to kill",out
"So stoned ima need something to eat ah uh",out
"@ZackLarson @NobleDragonfly So little time and so much groovin to do Have you some big fun Zack",out
"@laurenjmarlow @R1C3Y_95 okay then",out
"#FREE #Kindle #Ebook TODAY The ADVENTURES of UPCOTE and SMYTHE A.R.Lowe t.co xifYzmurp4 #humorous #novel #humour #fiction",out
"Im silence boln",out
"With @yogicloseup at Home [pic] t.co iVWaOXPiSD",out
"Who blasting music need to come to you",out
"“@hannahcarlile_ the word thot bae should be deleted from the human vocabulary”RFT",out
"Homophobic much t.co myF2KEAbYA",out
"wish could have had you",out
"@carlosperez95 watchu doin out here",out
"my church at Rosebank t.co Zx6bktJNCW",out
"Kampreet haha @SooInnocentDad My daughter told me that she failed her pregnancy test so told her to study harder next time",out
"This is what get for going to sleep at 30",out
"“@KingShelton_ Nigga lmao t.co d2SuowFTVp”” @Tha_Shoota ?",out
"love to pay for you",out
"Oh my god my throat is so sore",out
"@katiebuzz1999 well he slept soundly Wonder what he wakes up like ?x",out
"Can be doing with work today?",out
"We got tattoos Sorry mom t.co qsS69l8rH7",out
"done hanging out people",out
"@eden_kappia one year ago today we got these wonderful spoon dolls off uncle Rita t.co OhFF6gWoQj",out
"@KingBach if only had friends",out
"@calumburke here buddy",out
"@WildeAboutTan The stunning Lucy sporting her WAT #spraytan think this one was for #hendo Gorgeous #mobile #Nottingham",out
"at Antalya t.co i60wwcWhM8",out
"@kyletootie pafollowback thanks",out
"Said no Brazilian ever #Rubbish QT @nfootballquots Neymar The dream to play once with Messi to play an entire season with Cristiano",out
"@mvovo_theeGuy But lmaol xo_xxviii imma family zone oomf like this t.co XMBTLU6xkO",out
"wish could talk to you right now",out
"Jwu again ?",out
"@_oceanandsun too turnt tho",out
"@_celechu ugly little caca why did you nominate me ?",out
"Hell is going to be cold place for the oppressor #EndTheBlockadeInGaza t.co 8NfgffJA8h",out
"Its been so long didnt eat cake Well cheesecake or ice cream cake are my favs Indulgence is the perf",out
"FINALLY HOME GOODNIGHT PEOPLE",out
"@_AskMeDoIgaf they not on shit lol",out
"@winsbiebers woke up wanting to see my dick in your ass damn man ok",out
"@BMS_ThadCastle favorite pre workout You know besides cocaine t.co CZ5rom8gvq",out
"Best of friends ????? t.co 7tjFjQfAVX",out
"Packing~ at Tari Room t.co wlyhFROfcE",out
"@MrRichardPowell you should go into photography ??????",out
"This band doesnt know the words to anything its playing #rollinginthedeep #killimgmesoftly #worstbandever #shouldadonekaraoke",out
"the weather app is so useful totally in New York t.co F4CoZNoq9f",out
"why up Idek",out
"Happy birthday to Arkady HOUSE of CRABS t.co miBiaBEA2j",out
"Great things come to those who wait patiently Lord trust you",out
"After how many months Feeling fresh and at peace",out
"Next to Yum Yums rn ??",out
"CTO 10th spot NW Xian Lim For GIBIShoes Fun Day ? t.co HbrjpCbWLP",out
"Baddies come thru Nasty rn ?",out
"Lovesssss ??? t.co l9MEYxGR0z",out
"fucks withh thaaat?",out
"Mini super fries t.co Bmf1Vai8c4",out
"@dutweets thanks hope for better experience and service with you",out
"So many girls on the bruh list to start this year",out
"?@imajineshon want to see your wide smile can Devi Kinal Putri 140817 @kinalJKT48 #imjn t.co S2EljP9S4F",out
"ughhhh messed up",out
"Look at the top highest transfer fees in British history Some terrible signings in there Only Aguero close to being worth it",out
"Wind SE Barometer 1011 hPa Rising slowly Temperature 14 °C Rain today mm Humidity 85%",out
"??? “@__papichuloo__ Short Thick girls >>> ???”",out
"With @sarysyahrul at Akkarena Beach t.co qPZlZc15ap",out
"nobody throw better shows then @elliottoconnor @TeamSESH @EddyBaker @KenshinTravis @xavierwulf not on this galaxy sqaud",out
"@ForbesTech Mobile isn killing the desktop but older platforms need to adapt t.co ddcBnTe15C",out
"Intense physical activity to start the #Sunday morning 3.5 km walk followed by 45 min game of squash Feels good Happy #Sunday to all",out
"It takes most women more than ur good looks or ur six packs to get to pint were they can wait to ravish their body",out
"Being the furst one up means ive got to srart cleaanin fs",out
"?? when someone looking ratchet takes over your friends snapchat lol",out
"@ImSoHolleywood need to try it",out
"“@MsLouieBaby ????? So Done With Twitter t.co MWnPebkSfA”????",out
"ve only seen this now ve never added this to my portfolio ???? t.co Dp3BPhPLBF",out
"friendship is the good foundation ??",out
"Boutta destroy all these seasons of white collar",out
"Coffee and Cigar ATM ?????",out
"@halfmoonzul you re welcome",out
"@Multi_RP_Otaku @Dat_Sexy_Boy It pisses me off because my Mention TL is filled with dumbfucks",out
"at SM City Bacoor @smsupermalls in Bacoor City Cavite t.co frhLRx2qzD",out
"My birthday on the clock",out
"at Bacardi Club in ?????? t.co mL0ftzyZb1",out
"you see the weirdest things all over twitter nahh",out
"My favourite place #beach t.co FuExLa1sfs",out
"can hear my neighbor snoring through the wall Can make noise complaint",out
"@Inheritance_Ade Are you offering Ade",out
"knob head",out
"#FS Cheers have great Sunday and enjoy it Greeting from Taiwan @DanLauraCurtis @twhiddleston @CurtisKCase @Renner4Real @MarkRuffalo",out
"Gonna be walking the dogs outside ???",out
"@2hardtoguard__ ramen or hot pocket ramen ?",out
"Imma coffee fanatic ?? #coffeetag Coffee Tag t.co GZYUSkTWvK",out
"Undrunk me",out
"#favlyrics don care if boyfriend number two the fact is ve got you",out
"need to take shower real talk ?????",out
"Supercharge your brain Warning over electrical brain stimulation t.co T4bchqD75L t.co PTQBtB8o6J",out
"Let go of those who bring you down and surround yourself with those who bring out the best in you",out
"Mayra and are pretty fucked up?",out
"Everytime oomf make snapchat she almost always start it off with so chillin or whateva",out
"@SM_TownNews yeah she good and beautiful",out
"The Best Applicatoins For The iPhone t.co MNSYsncsbx #iphone #apps #mobile iphonetips",out
"One shit day follows another guess??",out
"ll never give myself to another like did to you",out
"As usual ?",out
"Buffalo Creek Bound 30am #raceday",out
"@Real_Liam_Payne What else can do to ensure that you follow me seguime please &*",out
"Fucking hate my brother so much",out
"You say you fuck with Pink Let hit the mall",out
"@LeRoyalMeridien Very enjoyable",out
"just really love my bestfriend",out
"Lmao oh snap",out
".or is companionship and physical intimacy just poor substitute .and way of fooling yourself because you know it not True Love",out
"ICs always put it in ur mind that even haters keeps hating on WINNER don ever hit them with our LS accr.to hoonie #WINNER3rdWin",out
"Going away from is the most painful thing ever",out
"@AdamLloyd87 what DID you do to him Adam ??",out
"@PlayWithATOY @TyNae_IN @Gucc_____ just know it won work try me mfs",out
"#found Cell #phone trace worldwide Cell trace mobile device online lost and found platform t.co C9FEdxuGgt",out
"Muffin Top Girl Fails t.co Z2POsZ3yA7",out
"Ben pull up on me clowning???? we blocking folks in out ? Taco Bell t.co 2YCLTyBh2v",out
"If working on Sunday working it comfortably wearing ankle socks and converse biggest crime against fashion but so warm",out
"@Arrogentz @Richmond_FC how so No way they are dropping big Griff He playing better than vickers was and has more upside",out
"Just posted photo Ranu Kumbolo t.co I7KxT8trKP",out
"hate school shit Can go back to July ?",out
"Good night?",out
"Gonna be great senior year",out
"Last night of summer? t.co Gngm54MgA4",out
"It always good to help friend out ?",out
"@Benzohh love goin long walks on the beach with my gf until the LSD kicks in and draggin stolen mannequin thru carpark Surely",out
"@MainlyAnArse possibly not sure",out
"@Real_Liam_Payne What else can do to ensure that you follow me seguime please",out
"Mommy",out
"You make me wanna dieeeee",out
"will cheer for #PAF for the #SVL11 vs #ARMY",out
"@Thompson26Jenni @LeRoyalMeridien Poolside this morning t.co VXGBWlaOwW",out
"hey @dicksp8jr itwould VERY AWESOME beable meetu @TheScarefest in #Lexington sept 12 15 Please #joinus t.co hoEMyanURY",out
"@Emma_THEQUEEN Know Sweetheart My Fam Can Have Dumb Mfs In It",out
"@Real_Liam_Payne What else can do to ensure that you follow me seguime please",out
"@Amourde_soi hahhaa let her ass be she ain shit ??",out
"Wish had someone now Can fuction wheezing",out
"@JohnShaw_71 was that for me",out
"“@kevGak @GarryDobbo1 @only1tomo Suarez bargain Torres bargain Alonso bargain mascherano bargain” the end ? ??",out
"“@chasingalyx @mrs_hyde suggestion instead of using labels consider using independent or dependent readers writers learners",out
"Trap",out
"@mennakenndall It is 30 AM here can sleep So tweeting instead",out
"rainy day make me feel happy and scary at the same time ??????",out
"R.I.P James Foley What brave man Please God Hold him in your arms",out
"Could easily do another weeks out here",out
"It cost to be nigga like me",out
"You got so many wishes but will they come true",out
"MY LOVES ?",out
"@Officialpaulh nah just gonna leave it now haha Thanks though",out
"Tomorrow Beyoncé accepts #IlluminatiAward",out
"@SpinningGwenny Big sore bruises and stiff knees but surviving Planning to face church this am XXXXXXXX",out
"@Jiggy_C usually act like customer mystery shopper of @aashish_vh trying to sell his wares get valuation in the bargain So helps",out
"Why people never worried bout them selves always in other people business like damm worried bout yu",out
"hate that im always consider as the bad one",out
"Mobile apps can compromise security no matter what phone you use t.co XRgFn5sMNR t.co lhIUSIIJ9T #mobile #phone",out
"@NISHEEZY mmm girl same #curlyhairproblems",out
"#HIPHOP ain dead yet",out
"Fuck you bailey still look cute lol t.co PE7nww5hbb",out
"@stilababe09 #MereBearsBacktoSchool my goals are have good grades make friends and enjoy this new year Please pick me ???? love you ?",out
"Xian Lim For GIBIShoes Fun Day",out
"Omg this fake stuff is amaze face Got MK bag Hunter boots and Beats speaker plus more And barely spent $100 #shopaholic",out
"The worst thing about holiday is going home Back to reality which in my case is not that good ?",out
"@thepaulwilliams Indeed it has For once my Friday night prediction was correct",out
"? follow nudie account lol so always see skin ?",out
"#Oakland CA #Retail #Job Produce Juice Production Team Member Part Time PM Shif at Whole Foods Market t.co hkoQXkbNFt",out
"@JaayBearTM look bitch before delete that picture wanna make sure you seen it",out
"Not even night is darker then my soul #emo",out
"ve waited long time to see #Interpol live and tonight that happened gahhh #PaulBanks wants… t.co tWHk98H0zb",out
"@kwalster1862 morning Kim",out
"@Fensom @millsyr1 @gsmcfc @nickycrosswaite @BumbleCricket @anstoxxx @PaulCKRoberts @mctownie1 no not me Hacked it yesterday",out
"@rioselizabeth53 haha awwww feel special ??",out
"292 have monster under the bed superdemi saveeee me for help to Demi kick out the monster ???Vote for my idol ?? #votedemilovato",out
"@BobOngWords People come and go in your life and the right one will always stay",out
"Does Ebola not just scare the utter shit out of you Actually think it will take over the world",out
"@Dreams2Legends ReTweet Hottest Joint Out Right Now For The Stoners And Pack Handlers #loud #12 #Cuc #ILMG t.co XPTfn4QS1n",out
"wish was special but creep weirdo what hell am doing here don belong here",out
"Good job bae awful at this game",out
"“@HlCKIES My life going by too fast and it sucks knowing not really living it ”?",out
"new paid of jeans ordered to fit my new bulked up arse legs",out
"#beachday #nofilter Clear Water Bay t.co nXsorHt4IV",out
"But heeey look what found yesterday t.co 1SL9OTNYCn",out
"This sounds painful ??? #PineappleSexWithTheBoys",out
"About to go to sleep Then wake up and see what my squad is doin",out
"??? at My Pancake t.co xiT22XuPi7",out
"Why you hit the green ain got no cleat ass nigga",out
"Hope to see you tomorrow cuz got weeks worth of kisses waiting for your punk ass",out
"Can wait till Friday",out
"@RichardJWood sleeping cell #WtfAreYouThinking",out
"@Joe_Sugg OMG JOE Your outlast videos give me heart attacks Still keep watching them though",out
"@qbh68 he so cuuuuuteeeee",out
"Was supposed to get plate from @ZaaamnZaveona_ forgot ?",out
"@MetMattTaylor @KawserQuamer If it doesn warm up soon ll be dead by Tuesday of hypothermia",out
"Good Aftie Just Got Home From @PUP #NSTP ^^ PUP Sta Mesa Mla t.co E1vB4UZZn0",out
"hi this episode is on right now love you @thomaslennon t.co eEXc1GSE86",out
"Fml need do the what icebucket ??",out
"Could of slept for hours ???",out
"@DeivydasK don",out
"@akshaykumar You look so gooooooooood here t.co 9gyofHXu8L",out
"year filled with all the perks of MSU and none of the school work How great is my life right now",out
"Some girl talm boud posting her asshole WTF .TAKE SEAT",out
"With Rully and Family at Art Gallery Rajapolah Tasikmalaya [pic] t.co 7cc5umoryp",out
"t{} @KerynDanes",out
"Next time if it be one",out
"Chillin at the casa listening to the scanner",out
"more days til home literally forgot what it feels like to be cold ?",out
"Guess ll get back out",out
"Good thing off tmrw",out
"My baby gets here Monday ??",out
"Lovely morning time for breakfast then walk along the canal followed by lunchtime pint at the pub",out
"? when february comes ???",out
"just wanna be on the beach Or bundok",out
"Looooooooooool Mike Glc gonna flip on Tulisa",out
"Rollin pollie Ollie is on ??",out
"Apologies for drunk dialling you if drunk dialled you *deletes call history*",out
"@Stackalaka Happy Birthday have great drunken day ?x",out
"@jonnytheferret you know that cat that tried to kill you yum it delicious t.co U0gPkKfjUZ",out
"@Calum5SOS love you more",out
"At Home Pretty Home t.co mfxmNOUYZU",out
"@The_Paris_Angel behave you",out
"God bless you all ?",out
"To the ALS night that was and to the next three days in Jerome You can have your #pappy will take… t.co 4uRerTbaag",out
"“I still remember the first time saw your smile",out
"got Puzzles Puzzle Mansion t.co L5bndnhmGP",out
"happy weekend t.co mMkwu70xUa",out
"@2Kavitha love deepika",out
"@JoeHockey4PM Pyne not asking for your left kidney to pay for fees he so far right to get the other one and spleen",out
"How long you got to hear me out about my average size penis that won let get between us",out
"Chose to stay in get work done and can seem to focus Afraid of going on FB seeing azaadi statuses and getting into useless arguments",out
"Late lunch ? with SF tHAti and edo at Sop Ayam Pak Min Klaten t.co 3xQc7mhE1k",out
"can wait to leave this fucking shit hole",out
"@IndraFatyasta Ya Allah just want to be happy",out
"Off to #bodypump @FitnessFirstUK the best way to start Sunday #bankholiday",out
"@DylenWhitlock hard when everyone has the lights on and stuff ? t.co 0YRbDU0xPs",out
"Telmanovo of #Donetsk region is being shelled from #Russia as @lb_ua writes",out
"@Real_Liam_Payne What else can do to ensure that you follow me seguime please",out
"@_sarahelisee12 trying to talk or sleep ??",out
"Its new dawn Its new day Its new life for me And im feeeeelin good",out
"they hugged ??????",out
"EVERYONE COME ON OVER t.co 9xb8fQ7YGO",out
"But they say you can have the present without the past and you can have the future without the present",out
"Turnt till can turn no more",out
"#Mumbai #Microsoft #Job Microsoft Sharepoint Server 2003 at Accenture t.co gE234w8HhV #Jobs #TweetMyJobs",out
"Last day of surf competition today with @swatchgirlspro Hossegor t.co HpEZSZuRmz",out
"@echaylyani follback",out
"@SundaySupp as LFC fan great to know United have only Woodward to turn to also congrats to Ian Ayre at LFC great work in the window",out
"“@HeyItsJoy @itsalvs doubt it will ??”what happened to faith hope ?",out
"You are my electric girl",out
"@ImJust__Yadda exactly ?? but bout to text you thou",out
"Kinda ridiculous how many times got harassed when was walking home alone #fuckoff",out
"@Tommo24601 Gabon has stopped all flts to from Guinea Liberia Nigeria but so many ways to cross borders in Africa It counter productive",out
"Coz got scammed before .unless it is someone know",out
"want ah mcflurry",out
"@TheGoogleFactz Beer or Chocolate Milk is said to be better than drinking Water after workout Beer it is since don like chocolate",out
"@WSJ Mobile apps now account for over 50% of the time Americans spend consuming digital media t.co ghd35Wj1Nd t.co bvG36…",out
"@90spunknouis nice acc babe",out
"why isnt bae Sleep ??",out
"at Shoreline Amphitheatre @shorelineamp in Mountain View CA t.co 3jNfJNBzs3",out
"So much for sleeping lol",out
"Follow Mr Beard himself @ryan_crotty ?????? t.co LBtV70xNYa",out
"We reward the danish cargobike champion with eatable love #svajerløbet #afterparty #tacobike… t.co l24MpbIlNy",out
"“@k3ll34 Felt violated ?”",out
"The #TurnUp was REAL BLU Cantina t.co kZvRkD0gJx",out
"Soo bakso with triana henny and ade at Mie Bakso Pesat Ciamis t.co x3omcLHQc0",out
"Can someone other than dayjua text me ??",out
"Jessica Halsall is fundraising for @bccare on @JustGiving Show your support t.co HfeMhd0DDu",out
"Cuit cuit haha ????? at @maidarie [pic] t.co PHUiENaJTf",out
"at Grand Avenue The Avenues in Kuwait City Al Farwaniyah Governorate t.co 2ifCSXRcrA",out
"And will never be one",out
"Lazar Markovic sounds like this dude got alot of swagger interesting times ahead ?",out
"Now have to wait for my brother to get here Jesus",out
"Thought had day off motorways today .wrong Wheel Gate Park Newark #GymFirst",out
"Death is inevitable",out
"and im just like you still caught up on your ex shid can get you passed it",out
"just finished cycling 51.37 km in 2h 18m 16s with #Endomondo #endorphins t.co MmEcgpiaOL",out
"“@FunnyVines Always remember that some one else day was worse t.co IfgiCqm2fG”",out
"Run up on me think stuntin bitch dumpinnnn",out
"@MC_golfSWAG @HarjotSidhu06 more selfish",out
"hope my hair can grow lil my shit was like Rudy gay until the fuckin barber suggests let shorten it",out
"“@BestVinestbh Death by booty ?? t.co bhFxAt8sS7” @jwp_11 ???",out
"@Apple_Walker96 do even call urself kpopper when cant even spell popular kpop idol properly",out
"@OmarBoy what site so can watch it rn ?",out
"Couldn hold in my tears anymore",out
"This says it all really??? #LastNight t.co jOwMqXI2h7",out
"No love",out
"really need holiday even just bank holiday would be nice ?",out
"swear the more you eat the day before the more hungry you wake up",out
"No Durian Sans rival left at Lachi .opted for Durian cheesecake instead #Davao Lachi t.co ImH8xrvORd",out
"@joeyorozco_4 twins ??",out
"was actually starting to like you Not after read those messages You fucked up",out
"Groot Guardians of the Galaxy at Blitz Megaplex Grand Galaxy Park t.co 46CNVDRy22",out
"@AmyLaurenF_ CHARLIEEEEEE",out
"Goodmorning everyone #goodmorning #everyone #you #my #girl #friend #happy #day #tuday #sun #summer… t.co 1WMmyx6ES0",out
"@jeszica_lange you must tell Then can plan according",out
"“@tumblrthings teachers be like only do numbers t.co RNWdyhjxxG” SO TRUE ?",out
"Money chases people who create value",out
"Last day of lovely holiday all refreshed for the new exciting projects t.co J4id2NMMrd",out
"“@Nataliex34 @JackTWhiting @geo_095 that not gay at all ?” he bent",out
"Thinking of you katy perry",out
"@AfroDeeZiach am",out
"*men “@_kaylaleigh *boys “@Zay_Jus_DOPE7 Man don understand these females ””",out
"want some really really cute light brown high heel booties",out
"“@ibiebsbrunette @Dreamfeelit happy bday” thanks baby",out
"All these dirty imagines are making me not breathe correctly Sdjdbdhudh",out
"No choice",out
"@DerekGarson @SLSLasVegas we were just there",out
"Drinking milk #HARTHART",out
"Imagine if you sat next to Ariana t.co At0bTJFqNL",out
"Who up with me",out
"@BlessedJaney @PBBabscbn @janielftw BBS JANE",out
"don even want to smoke MY OWN DAMN CIGARETTES NOW",out
"?? lmao remember like years ago messaging eachother on fb ?? you re cool though we need to talk more when schools comes around",out
"@LoHemingway already packed it",out
"@faaarya Grrrrrrr you don Coz you ve faith",out
"Wild out",out
"@ReliaKxx OMG GURL CHECK WHATSAPP PLS ?????",out
"Gonna start finishing my anaphy work book and chem lab report",out
"@sian_jones96 going to be all tucked up in bed by 10am ?",out
"Oooooh still getting turnt",out
"@HomeboyzRadio Turn it up Loooooood #HBRWEEEKEEEND #254 #Kingston10",out
"@EsaLurker That shit holds you back from being social lmao",out
"use to be healthier when was unemployed",out
"@PhraSoullone its from Whitney Houston song haha",out
"@frankierimal pricing are done according to last season stats Sanchez stats were from La Liga so can be compared @khanal_nitish",out
"Wasn exactly the text wanted to wake up to?",out
"@itsbaileeybitch very interesting",out
"at Play Bowling Forum Mersin in Mersin t.co QpeCr1TUMs",out
"The people who care the most always get screwed over",out
"At @sman3plp [pic] t.co wNwwKWe0c5",out
"@ampondoce im not perfect ll annoy make mad but put all that aside You ll never find someone who cares and loves you more than me",out
"@DOMINICSINGS babyyyyy",out
"AND WONDER WHY HATE HAVE NO CHILL",out
"@MileySGftBieber Hi ?an you please this link ????https t.co iRVWOrqEyS Thank you <3",out
"@Epydthird epy telecast ba drafting ngayon Thank you",out
"Roommates got PINBALL MACHINE AND NEW PUPPY It like make wish foundation up in here",out
"STFU ??",out
"hate people that snore?????",out
"Like how can not love her she life",out
"@darlapast Let watch",out
"good and long interview Going to pick up Houllebecq novel now t.co O5pWr7eb8d",out
"And she knows who she is Baii ?",out
"@thetanmay @rameshsrivats That just like your opinion",out
"@Calum5SOS #vote5sos ugh cant sleep do do this Cal CAL PAL ha ha lol im tight im bright cal #vote5sos",out
"@champagneDon1 @dims_L lol yes Thetro",out
"The #BlackFish booth at #tatconblackpool #tattooconvention #tattooartists #tattooedguys #inkedguys @… t.co bazdusyVgs",out
"electric Blue t.co YmTbqw8RLD",out
"@TheWelshPanther couldn have said it any better Also believe standard of umpiring not the best too many decisions being made",out
"allergic to sleep",out
"“@disneywords Why do you shut me out Why do you shut the world out What are you so afraid of –Anna Frozen",out
"Coke Bottle feat Timbaland T.I by AGNEZ MO at Mila Room t.co wOZu2iKxrQ",out
"These leaders of the free world rookies lookie how can dicks be pussies",out
"@MarioMazza3 then put your phone down lay your head on your pillow and close your eyes",out
"Awesome",out
"Fuck school ??",out
"Cough syrup",out
"New akun new ava new friend welcome to my tweet bismillahhirrahmaanirrahim",out
"“@paaulinaaiscool Why do ppl put up ton of random throwbacks on ig at like the middle of the night",out
"Seriously random .not sure you know how weird this is",out
"@parissticka tell her buy me some them bitches expensive",out
"Hardly slept been vomiting for time& actually wanna die????",out
"hello @selfiabrilianka ?????",out
"@bexmil89 You doing Zimbabwe",out
"maybe he right like always",out
"@iFlyROCKETS ain Neva to late",out
"@AJ_Griffiths its about time haha Its wonder why they didn do this years ago",out
"was tryna take an ugly pic of him cuz he pissing me off Ended up not being ugly Fml t.co bKiAqmI0RR",out
"Kinda feeling sick fml",out
"just can do without",out
"Shit you want the guy talking to te lo rregalo con ? todo ahaha Will never fight over guy",out
"ion think freaks come out at night think just straight up Hoes come out ?",out
"OMG @CocaCola follows me t.co ZsnwasdC9X",out
"293 have monster under the bed superdemi saveeee me for help to Demi kick out the monster ???Vote for my idol ?? #votedemilovato",out
"@Chiara_MUFC only Rooney is right footed there",out
"Ya fuck you",out
"Phoenix was amazing #fyf2014 #bestweekendofthesummer Exposition Park t.co M46E4a31yN",out
"The resistance will be merciful to any agent who repents We pledge to protect him and the reputation of his family t.co HaJb4FR2UY",out
"ready to delete that mf tweet man",out
"@DnellEbkBitchhh ???? she gone catch me lacking ????????? sure is ??",out
"at Romrawin clinic@central chaengwattana in Pak Kret Nonthaburi t.co hpjg7bE8wP",out
"that shower was everything ??",out
"laff saaa @mr_fii @AbrefaLoso @_Abdul_Manan_ bitch are serious",out
"Why am just now going to bed",out
"Dating with my love Ngedate 3s t.co xaLBzgsbwS",out
"You are my ONE and ONLY ?? The happiness in my life _Samos Island t.co pksl4ufGpQ",out
"@Real_Liam_Payne What else can do to ensure that you follow me seguime please Gk",out
"@JetDWolf erf glad not the only one GOnna sleep and buy tomorrow iTunes has it but ehhhh",out
"@EllNee did it the wrong way round actually",out
"so thirsty but too lazy to get up send help",out
"Sum1 make me sum bomb azz food rn plz",out
"@KingShelton_ Nigga lmao t.co z00wiFvSii” lmfao what in the fuck",out
"Lost another two pounds #alldickdiet t.co jTtMGOma7o",out
"can believe you re actually doing this",out
"@NajmoIbrahim loool can you like snap me before delete you",out
"No pjs guess sleeping nude",out
"@Lesly_Gee12 just squat Lol",out
"@AnnaTubbss Luke has football ? will see you both next sat for my bday ????",out
"even though you out here looking so ungrateful imma keep it moving be classy and graceful",out
"@SOtheAlien you can use mine as well",out
"@TheEddChina @mikebrewer would love to see #mk2golfGTI on #wheelerdealers next series also #mk2escortRS2000",out
"@ZuffyFikri People nowadays thinks they are too perfect",out
"wanna watch the game ?",out
"@amirahhh10 Oh lmfao",out
"@EvansoCreative @Yulemsimple17 TRUE that .even if we sell Angel .Madrid bado iko na enough Firepower .doing bizness since Munich Accident",out
"@bucksfiz All cleared up but left me with limp t.co BEVyPPREOy",out
"@HarrisonMedia @WMNSunday not fan of so called affordable housing my blog t.co y7LvL9QKnn but we need more social hsng",out
"@Kennavictor lol you need breakfast",out
"Good night ?",out
"ll neva be forgotten with by my side",out
"@_itskbxtch_x ??? this is too funny like who does she think she is @chaizycrazy",out
"Quote retweet and repost this tweet if you want Demi to win her second VMA #VoteDemiLovato t.co nZvzGUYGpD 82",out
"So grateful for my friends they did so much for me today It was amazing the best part was finding out what they were hiding from me",out
"felt like shit last night feel like shit this morning",out
"@Guardiantrade Any news on the silver #Sigma TRV heads and lockshield heads it would really enhance the finish t.co h0nOZwRxMh",out
"Guys we can do so much Please #TeamJane",out
"Lelah?????? with @albarsobarjah @riskannurmawan2 and others at Hotel Bhineka t.co nFZ2EdzxkP",out
"She Madonna by Robbie Williams With Pet Shop Boys is #nowplaying in Swan and Mitre Bromley Download it now at t.co CdmIxbImZs",out
"@little_mavis thank you am recording it",out
"@MadelineePeeps no you re perfect",out
"Am punk rock yet #Vote5sos #intense5sosfamattack t.co LuLNG4TllH",out
"@Ditchslapblog fingers crossed Dramatic weekend Wonder whats going on in the minds of the @Ford team bosses",out
"Watching fat Albert rn",out
"tell ya what @keenzey_cat t.co dE4E0q30f5",out
"Often",out
"Ugh no",out
"Erin and are going to see the sunrise at the beach in little can say cutest cousins ????",out
"Wide awake since 30 .guess that to be expected after sleeping on off most of the day .hopefully there bit more sleep in my",out
"have yet To be nominated for the also challenge but feel as if took it just now just spilled ice cold water on me by accident????",out
"Fuck being sick god dammit pissed",out
"On that note goodnight",out
"@tristan which one was it",out
"normally forget my dreams but remember it very clear",out
"You lift my heart up when he rest of me is down #latch",out
"YAY WON MARIO PARTY",out
"Why is there so much celery in the Mac salad rn",out
"Done ?? #IceBucketChallenge t.co Ium8scDFUP",out
"future .I need to attempt figure out way to get to the grocery store for food Anyhoo off to set my alarm so don sleep thru",out
"did aboustly nothing today? it great",out
"@littmannjoey right now one of my jobs is kohls And it sucks",out
"Doin the most",out
"Thank you ??",out
"Off to Reading @OfficialRandL ?",out
"@illestchase idk do mean and of course family but couldn agree more",out
"With @Henreiii and @meleyleys at Sunter Mall t.co 1vciqWWmwI",out
"At least my boy was there to keep me under control lol",out
"@NightStrangler Favourite WWE Divas feet torn between Trish Stratus Mickie James and Brie Bella",out
"Cannot find my pigging phone charger ffs",out
"You re so fucking dumb it ridiculous lol",out
"don know what the hell gonna do ? help",out
