@relation twitter
@attribute Text string
@attribute class-att {in,out}

@data
"@alexandraschuhe @SandcastleTroll really All saw was that he was DMing you and Cierra",out
"All the affection all the attention All these intentions towards #oomf",out
"have to wake up at 30 and take my brother to work ?",out
"Too blessed",out
"Happy once again??",out
"ThomasCrushEveryday???? t.co k18GOLrCNz",out
"@JaiBrooks1 can wait for you and the boys come to brazil ?",out
"Just Got Home My Back Hurt",out
"Why am up ?",out
"Thinking about Ryan nip slip picture to Rylie cannot stop laughing right now ????? @MeMyself_AndRy",out
"am hunry exhausted bored",out
"Ain going out my way for nooobody no more",out
"boy would take the soul outta my body hell nawl",out
"Lrt seeeeeee why is dick so big ?? don understand ??",out
"Fuck me",out
"Good morning @greenbelt what glorious and blessed morning for Day #gb14 t.co TTFS990TXl",out
"Might have new riding folks when return to the mainland #eastbay #motorcycle #cbr600 #honda #hellaonwheels t.co Te2jsuxzFy",out
"@mortazas_ force wesss",out
"Knowing we are millions of miles away kills so much??",out
"What thought they were best slut friends Joseph Campos?",out
"@ShannonBlake23 @OpTic_NaDeSHoT It turns bad when the world is accidentally reset",out
"At pho with the ft husband",out
"Damn that convo really fucked me up",out
"@DaynaLePlatte well rite hush ya ass and leave chicken heads let them run round aimlessly",out
"@jasleenxm “@victoriaxdelrio Look at this bitch smoking her life away ????” you re dumb ??? know lmfao",out
"So what the point mine as well sit here and roll me joint?",out
"like talk to guys then after while really analyze they re selfies and then decide they aren cute any more",out
"It weird to have to ask your parents where they are at 30 a.m Why are they still out and got home way before them Lol",out
"Just what though They were trying to holla ??",out
"not new to this sh*t",out
"Missing the kickback",out
"Snapchat JAYGEE11",out
"One more week till the magic of Motown show you will be dancing all night book now sat 30th August 01283216633 t.co d4XiBFYcLy",out
"Boys will be boys Batangas City Sports Center Coliseum t.co pnS80i0UVZ",out
"you re big no",out
"??? with @Ferranica @ameliachynthia and others at @dusun_bambu t.co 91SoMjQm5T",out
"@Brendabarriga okay ll go right now",out
"#EverySimpsonsEver ve got Steve and Edie tickets",out
"It should just say Don watch t.co hHbmK6O2RJ",out
"@samanthanjavier you re to amazing ??",out
"Thanks for the treat bestie ??? Bigby Cafe Restaurant t.co AWKdVcKa9U",out
"@iLovePizzaRollz fr Now by 10 it goes dead lol",out
"don undesetand how this girl is like little chola Es del rancho omg ??",out
"We still up ?",out
"@DOWNWITHWEBSTER just announced EVERYWHERE BUT NANAIMO",out
"Is it fall yet",out
"Just posted photo BJ Restaurant Brewhouse San Jose Marketplace t.co ySIF08Wn0x",out
"We with @DvKomalasari at Mrrcusuar Anyer [pic] t.co OTSmN30G3V",out
"Niggas are so Fake",out
"So he should be condemned just cos of bad yr @Labiolly37 @biolakazeem as matter of fact he was rated higher than",out
"@flam_chan_san finished the lineart at least It was 35 am tho",out
"Kind of obsessed with that song tbh",out
"“@RealShitSpoken_ Meeting someone parents for the first time t.co MrZ7acz24p” ??",out
"@reprocluced @KianLawley WAS ON TWEET LIMIT SO COULDN REPLY BEFORE SORRY",out
"Birthday shout out to my nephew Michael who is today Happy birthday Miffy You is birthday bell end Have good day Love from Kaka",out
"? with @zahrads at Victory Juice Snack Corner t.co splFByjTsL",out
"@hisquare kindly ff back",out
"My cd player just woke me up So just going to listen to @edsheeran until can be bothered to get up sounds like good plan to me",out
"Fuck VIRGO SEASON ????",out
"If that what you want .then ll have to let free",out
"Just to go to bleep t.co zR1FYSTd40",out
"Do all really know who you fucking with",out
"@MizzouFootball wins the SEC East and Cotton Bowl yet SC and Georgia are ranked higher in the preseason polls How t.co 0K0Qzxc9ib",out
"my sleep schedule is fucked",out
"“@Bombfantasyyy rough sex is the best sex”",out
"Yes @wati_ #Tip What you say on Twitter may be viewed all around the world instantly You are what you Tweet t.co FEfUf3Nl8X",out
"@MyFemaIeThings do have kik",out
"?1?7? broooo ?? love you Shawty you not 17 tho ? wish you came with us today we had funny ass conversations dawg ??",out
"Thinking like mf",out
"Mmm Jeco mmm",out
"Well said ?? t.co 44gS2Zxj2W",out
"@goldenkurls ? finna hit the dms lol",out
"cold af bruh the in this bus is too damn low ?",out
"Everyone asleep ?",out
"@kayKarcashianx_ love nigga that can keep his hands off my butt ?? ???",out
"@bellajsxx yey love ya more baby?",out
"?? with mom at @festcitylink t.co F6NjgsM5B2",out
"You better do it jung daehyun",out
"Omge ?? use to be obsessed with this t.co PrskgHuMqS",out
"My back is hurtinn",out
"Time to save money to make that dream happen",out
"The only time become important to the organization is When ask for Leave ?? #weekend #holiday #weekendwarriors",out
"at Bursa in Bursa t.co 2xeOLn5xOI",out
"??it finally Virgo season??",out
"Man can trust no one around here ?",out
"Looooong drive across #france today #stmalo ??",out
"@sanindha1 KHCJR now ???",out
"@missmcmillann in photo t.co iZCCEcScQi",out
"@im_steadymobbin swear your the only dude around here that knows music Everyone slept on this album smh",out
"@TheJusticeC you re getting too famous stop ????",out
"bruuuuuuh?",out
"When get home on Tuesday got moves to make",out
"Roberto Garino Look like Zanotti schoenen #awsome",out
"Me and Morrisaa should work at soccer post next summer",out
"Looking for something to do in #Provo #Utah Check out this great new mobile app t.co W1Q2vtR1Ie",out
"going to take shower",out
"cant forget that memory… When listen to that song remember",out
"late post @Safitrivivi15 @nadahanindita @WindaZai_ @AnggyaniayuAANS t.co 7GnAEOVnyl",out
"Don Think Hate Any Place On Earth More Than Airports",out
"Wassup",out
"Just couple of hours of waiting",out
"@kristlebasilio thirty three Gimme Live",out
"@LinkedIn says am CELEBRATING yrs of my current job today #BitchPlease #LOL",out
"Nw ffg @medyraj87 @busayolanrewaju kindly ff bak",out
"Catch up on local news from #McDonald #Pennsylvania here t.co PhTVwu4SHT",out
"“@TriciaKalekale @JalynKicksRocks @studywumbo_ @Krystal___clear @Becuuh_ @kimspadafora @chrisgeezy_ LET US ALL PRAY ?” for you to get cute",out
"Good weed good weed that all ik",out
"Snapchat me ? @savannah022 @sumss15",out
"We have Mrs All American English Love Affair so what about the aussies #vote5sos",out
"Queen Elizabeth II congratulates Ukrainians with the National Day On the pages of Ukraine Digest t.co ykQE1KxHoA",out
"So psyched for #ChaleWote2014",out
"at Tofu Music Festival 2014 @piglethae @mychonsa t.co dlciYMSbIj",out
"For our last day in Seoul~ Let enjoy good cappuccino? t.co 4R38o6MqfB",out
"CRIMINAL MINDS ON NETFLIX ??",out
"#mbm24giveaway have been tweeting all week ?i probs wont win???but ily& this would be perfect for me????@MakeupbyMandy24 ?",out
"failed 8th grade to just play football for the high school ?",out
"Asshole on super loud bike just set off two car alarms And now hear siren Hope he gets stopped even if just to annoy him",out
"This is fhe first party where everyone unanimously says turnt frequently",out
"@CaneNation06 what need nigga",out
"Very Good Galaxy Empire mobile game t.co yEGif04FBI t.co gYIdM3vU8a",out
"Back in writing poems",out
"Don want to tempt fate but it looking like YARD PARTY weather BEER BBQ BEATS #bankholidayweekend",out
"???? with Fanji at @bip_bdg t.co t71eaWZPYg",out
"@backyardbebekoy love this place early in the mornings Backyard t.co SeVjL8T8Zk",out
".give me time will make life perfect for you thank you for teaching me things other girls didn cause your not girl your mt women",out
"Don believe everything someone tells you or what you hear",out
"be laughing at lot of all ?",out
"@Questionnier Can you have sex with other people in the room #QuickSaturdayQnA No",out
"#PeopleInThisGeneration need flashback of the last generation && apply some of those tactics to NOW",out
"“@rapIikelilwayne Got black friend named Chip call him chocolate chip ”@JohnWilliamSull lol",out
"? Again?",out
"@dfordarious_ oh DONT KNOW WERE Live CANT COME SAY HI??",out
"Konser selfisi?#magic#magicconcert#live#music#fest#DelMar#California #festival# t.co lFLRL1hFop",out
"So buzzin for tonight with ma babies ??",out
"Thanks @SaadZafar1990",out
"dont go to sleep too late lol ok mum",out
"finally Guardians of the Galaxy with petra at Cinema t.co xr45sCDnVA",out
"#votedemilovato cause she an american lol love you @ddlovato 76",out
"@EXOBAEKHYUNMAMA [PIC] 140818 #BAEKHYUN LAY AT SAMSUNG GALAXY MUSIC FESTIVAL ?http t.co WWpwmcFPN6 ?http t.co 8QACVqZ7Lw ©anyanny h…",out
"@sianyj83 @Brock67Kevin Well done for sorting the troops Get yersens to Wemberleee Wemberleeee Wemberleee Wemberleeee Nar Nar ?",out
"loving college right now",out
"wanna do this toooooooo t.co GhSgks9UHy",out
"@tajfollowtrain ??0 ??? Freestyle Ft Redz t.co VnOaNJIbrO?? Give FeedBack Link In My Bio??",out
"Watching Brave at @sman_67 t.co koj3zuF5SR",out
"Today was good tho",out
"BRAH",out
"hope my mom mails me my wand andy checks ? really need them",out
"Taking nap is always gamble think slept hours",out
"literally screaming ? t.co FyWmw79oHu",out
"Happy tummy is happy ?? K•street Korean Street Food t.co AiSRARG0UZ",out
"at IC Hotels International Comfort Santai t.co Rzti2XcDUU",out
"Be back in 10 gonna take my anger out ?",out
"Never in my life have hated person more",out
"@Saina_faal Bush boy @Ganjapapii t.co Q5gDitsbem lmfao look like took nyquil and dayquil at the same time",out
"If you ever see me chasing someone Trip me",out
"Wonderful deals from @enjoyGLOBE #WonderfulSALE Get Samsung Tab Lite Galaxy FREE at plan 999 mo Check t.co m3QFSCWXs5",out
"Nobody up",out
"To the hospital we go ? t.co WCssJeTFTw",out
"Home without meme first night alone ??",out
"am laughing way too hard at that",out
"?? Had such good holiday with florencemakin megmakin and @jennym9899 ????? Alberobello t.co eJatObAHX2",out
"Kmft got me thinkin and shit",out
"Up venting",out
"Glad to have this pizza to myself ? lol jk",out
"@kriskidd why you are so serious while these two are looking happy wonder what you thought at the moment when this pic was taken",out
"can go back to sleep or ???",out
"@ChassBone thank you?",out
"That shit not 3rd leg It whole nother body Goood Laaawdd",out
"@AustinMahone Goodnight ilysm?? #voteaustinmahone",out
"Maybe if bless her she ll take me back ?",out
"Im just chilling just got off work sitting in car bored lol",out
"Addicted nescafe ?",out
"AND OF COURSE DONT LET ME GO COMES UP ON SUFFLE ???",out
"People these days have no values These niggas don even respect their mothers why would they respect and be faithful to you",out
"@MeryChance hay follback",out
"“@manilaluzon Not everyone has to like you Not everyone has taste Thank youu",out
"Let #GoWallabies",out
"@DeadSeaNavgtrs @rutherian Jed BonkFly and his Scottish cousin Angus Tartanfly",out
"Happy birthday to my fav singer evaaaa @chrismoyband hope you have an amazing day ? ll enjoy some Starbucks in your honor",out
"Catan World Championship 2014 Pre Qualifier #11 Happening Now t.co V89BAFuKn4",out
"@andryan_98 huhm",out
"Woke up expecting was late for work now left my house early and ve gotta wait half hour for my train",out
"be stunin with my clique Getin faded till we trip All my bitches attractive love to get 2… t.co p9AbobLzSY",out
"Sleepy good",out
"Lord Thank you The turn over went well #FirstTimer SMDC SUN Residences t.co 1tG7TtleTz",out
"Time of my life at Under The Influence?? t.co jPWMJkPLr4",out
"ALL GIRLS SHOULD KEEP DEY HAIR ON POINT ?",out
"Im just ready for tomorrow ????",out
"If you wanted it to be",out
"@DestinyDerevage Need caramel mcfrappe and Mcgriddle rttt",out
"“@Rebelxm @Ashleycarolinax Lying to your follwers ?”???",out
"took trip to the Virgin Islands once When returned they where just called The Islands ??????",out
"@Nass_mordacs Because you rr happyyyyyyyy",out
"refresh my brain with CG art",out
"@pollyz come to diff Food few bevvys",out
"Tonight was just so awkward for me",out
"Watching the #MOTD50 programme from last night So many memories Can wait to watch it with my boy ?? ?? ? ?",out
"Still up ???",out
"im getting so sleepy",out
"@holden_racing @jcourtney solid runs today mate Still in the hunt #eyesontheprize",out
"They can me turtle ? but always win ?",out
"Misery Maroon ??",out
"In Asaram Bapu Ji case NO sign of BRUISES ware found on girl body Why #UnfairProbeByJodhpurPolice in Asaram Bapu Ji case",out
"Party lateeeer ????",out
"@_Chelsea_Garcia it keeps you awake ?",out
"@dorcinx let go to super bet now Coz it wll be packed",out
"It ll come when your least expecting it",out
"What is going on ??",out
"love that movie",out
"going to burfday party today with @DanielaForshaw it Venice and milans burfday #excited",out
"ding think ve ever been so annoyed by someone ???",out
"hahaha you re so immature",out
"@VeruSKaLopez Please follow back fellow Cimfam",out
"Omegle",out
"Never thought see the day where @DreamChasin8 was my DD and not the other way around",out
"Phone call Lmao",out
"orangepineapple @Questionnier Favourite ice cream Flavour #QuickSaturdayQnA",out
"maybe .just maybe .it has stopped",out
"@allydingbat No need for lie in tomorrow big chap ?????",out
"@CallMeARarity you really gone get out of bed and walk up the steps let be real deja",out
"So can go to Italy now",out
"Newark *face palm*",out
"@TexasBrunette__ @Cope_CowboyNW lol This is scary",out
"Today has been such bad",out
"Cause iloveyou t.co CPO8uQUtCJ",out
"@ashleighkatexx @kristyj75 think ll read depressing science news on twitter instead now",out
"My ears are ringing ?",out
"Why is the Drake and Lil Wayne concert on Sunday ?",out
"Use xhr polyfill to support #CORS in #IE9 Fixed bug yesterday used it in an #angularjs project today t.co Io2Ip73ST1",out
"Since flat ironed it it smells like whole bunch of burnt hair grease",out
"@ArianaGrande do the ice bucket challenge",out
"just want my schedule",out
"Plus wanna learn how to cut niggas hair so my man never has to leave the house",out
"Hell Angels bikers were heading to Jokioinen where Harjavalta MC Bandidos has side office #newsAtEleven",out
"“@hadzneely when my mom asks if gonna make good grades this year t.co 888CRfisni”",out
"#JoyeuxAnniversaireJessica ?? Love You @jessda_ss8 ??",out
"“@JayDiem97 for the most part just have acquaintances and enemies friends are far and few",out
"#Clerical #Job in #SintTruiden Executive Assistant at Tenneco t.co 8Z4D00HWtl #Jobs #TweetMyJobs",out
"@SandyMasterman might do that finish at 30 Will you be in the St James area or town",out
"She probably is",out
"@judypayne @MsTick68 Happy birthday",out
"@nat_luvdolphins dude seriously",out
"#Physician #Job alert Locum Tenens Internal Medicine Physician Job Soliant Health #Albuquerque NM t.co p7NmsYmVsL",out
"Bruhh all Ain Ready My Shoe Game >>> t.co OF9UeQtkGU",out
"ok everyone make this year boring so we won cry at grad night ?",out
"Do what you love and love what you do",out
"Swing",out
"Waiting to prove you wrong",out
"@yigitburcuuu Riva Vira Beach Club t.co 6I33UWgSXL",out
"Bout to fuck up this pizza",out
"Aaron Gill the co founder of MyTeksi starts his sharing session #MSLS2014 #UKEC",out
"Don stress ya self out over nigga whose probably gonna end up settling down with bitch no edges anyway Move on boo ?????",out
"Ya me habria dormidk*",out
"@Suburbia3121 @SkoopDT @stkildathunda @Big_Bomber_Fan @Tim_Carrier happy bday Shauny Costa for me to t.co 8TJssF57RN",out
"@MariaV2018 fight me ?",out
"Okay really about to fall asleep rn ??",out
"Kanye West is aight ?",out
"@Kenziershields it had to happen",out
"@kristlebasilio Gimme Live Thrity one",out
"yes lol",out
"@soslourry aw aw thabk you Ily omg Sunshines ?",out
"John jacked off to Justin Biebers nudes BRUUH ?",out
"Haven eaten Pad Thai for quite sometime ??? #food #foodie #foodporn #foodtrip #foodlover… t.co b8qap8WcAx",out
"The clothes we re gonna put on her body are right here in my closet know she with me right now probably callin me jaybird haha",out
"badman alone me fuck",out
"?? @Michael5SOS Michael Clifford made this for cause love more than? notice me pls ?? t.co XGGvKUII33 #vote5sos 5266",out
"Feet hurt Need massage",out
"#Engineering #Job in #Scottsdale AZ RF Microwave Design Engineer at General Dynamics AIS t.co E4bsyVorFl #VeteranJob",out
"Why so early through?@LebiestaNations Need Red bull ASAP",out
"HEY MIKEY? PLS follow me Sending love from home in Sydney AUS ?? Have fun on tour we miss you back home @Michael5SOS @5SOS #vote5sos ?",out
"Steady try to kill my brother",out
"@koangelica_ why would ?",out
"At 2% battery and someone stole my phone charger #winning",out
"Haha my ayah also @NaqiuddinII How my Ayah hold the phone when it rings t.co eh2pUv2x15",out
"With @dennyhere at @maltamananggrek t.co e0MIHADkIV",out
"My remote just up an walked away swear",out
"@kdht_hbic like you more than like @millertb123",out
"My life is over",out
"So happy to be back ? @emayyy916 @bates_anthony @JBakhtiari24 #CA",out
"liked @YouTube video t.co n7oLesv3Ak Samsung Galaxy S5 ALS Ice Bucket Challenge",out
"Molor with Dwiky and @maldosuyono at Hotel rodamas t.co la6Jeo7xqz",out
"why so perfect ??? t.co EeT7Q0Zsfz",out
"rd yo going to sleep",out
"@in_solent @LilyLouHart nice one David thanks very much Have great weekend mate??",out
"Cath ?? #Fangirl ???",out
"sleepy now",out
"@Andys_Dope1 @TSmallssss lol can wait ??",out
"#votedemilovato cause she an american lol love you @ddlovato 77",out
"@Karel_Super7 Instagram KarelSusanteo and Your 1st fanbase official @KARELSWAG fllbck #KonserMahakarya *102",out
"@liamjgallag the ending will have you like wtfffffff",out
"@LatriceRoyale @MattBellassai LUVS IT TESTIFY #realbig",out
"really need to do sleep study or something can keep doing this ????",out
"sooooo happy off tomorrow",out
"@zamilpaf ????? love it ???",out
"Netflix got all the OG Disney joints lol Well almost all of them",out
"Earl grey tea is all you need",out
"@JimmyFinlayson @00Samson love him .def not Dr Who fan",out
"@BeeBittez like around the corner ???",out
"Back to back accidents on the high rise gimme break #nola t.co hwlyrvwGu1",out
"If you VOTE to remove the Hashtag Reply AGREE if you VOTE to remain Reply DISAGREE Please Vote As Soon As Possible",out
"“@KenndrickLamar wish was kissing you instead of missing you” ?? fucking aye",out
"Tastes so good",out
"@Dan_not_theman you playing today mate",out
"Whitewashin the tomorrow???",out
"Omg ubicuse",out
"Wiz Khalifa and Nicki Minaj can do no wrong #TrueColors #BlaccHollywood",out
"By the way",out
"@sissycaption More sissies being degraded at t.co mi9Mi1giMy #crossdressing #tgirl #tgcaptions t.co LOZfo3BrbT",out
"@AthleticsFarm did did",out
"@vanessaavee love you van ???",out
"at ?????????????? Faculty of Communication Arts in Pathum Wan Bangkok @bumkr t.co 4AubvYK2bH",out
"at Bossa Nova Civic Club in Brooklyn NY t.co sGICirueRV",out
"??? you were really cool over spring break all are all super nice",out
"She done made me sleepy",out
"DIY Tutorial Find out How to Turn Your Photo Lenses into Cinema Lenses t.co c9e6Nn8qh3 via @nofilmschool #IndieFilm #FilmMaking",out
"Nemenin liat liat #modus with @r_erdiyani at @bandarlampung t.co ZCJ43xvCyn",out
"Make up demo by the body shop with @pinypinyball at Multi Function Hall Plaza Indonesia t.co Yr6VOhN80c",out
"All gonna do is just go on and do what feel",out
"goodnight ?",out
"When get off tomorrow tho >>>",out
"not even Australian opps #vote5sos",out
"soooo who wanna facetime",out
"nymphommaniac is ? handsome like it",out
"got Smith Wesson for ya",out
"Brews needed while we wait for Corwin mom to pick us up ha ? Binks in Portland OR t.co wKbUtClb1n",out
"Its not awkward but guess ?",out
"Shoot me down but won fall am titanium #votedemilovato",out
"Girls that dated it okay am not mad tho unless you stabbed me in the heart no love hoe",out
"First Bishop Auckland sign Yey ??",out
"@meilslanning no At sea world now",out
"Clothes Money Drugs",out
"Night?",out
"Shit mood swings",out
"ve embarrassed myself soooo bad tonigh ?",out
"Great to see @Hanleyontheball make brief appearence on The Morning Line",out
"He left me .he fake ? #jk",out
"It plenty other fishes in the sea .how could let his ass get to me ???",out
"OMG @B_Mad_son your snapchats right now of Christopher are cracking me up ????",out
"These strippers gotta understand ain paying for no pussy its slow for that lol",out
"@MDixon_1 smell like sweat and perfume ? bruhh was convered in Slut glitter too",out
"Getting home drunk to some BBQ",out
"@Tiffany_Isbel_ don me have with your sister later on today ??",out
"@TJLuluhh dayummmm don like partly because of how he takes away from Han Right",out
"Retail Cosmetics Sales Beauty Advisor Shiseido Part Time Wes #Westminister CA t.co FwHw5NTzfw #Sales #makeup #Job",out
"such heat",out
"08 30 BST Galgate Temp 10.6°C Wind mph ave mph gust RH% 98% Rain 1hr 0.0 mm Press 1007.2 hPa rising slowly",out
"Broken But Blessed t.co O7YbKXCZbV t.co T12Xx1dmNZ",out
"Good sippp @citadana18 Guardian of the Galaxy yoooookkkk ?",out
"@Zamon_Haywood ooh ?? was about to say",out
"@YeHainMohabbat How was this scene t.co 1b9HFYXhEZ cuteness overloadeddd ???",out
"guess @Questionnier Can you have sex with other people in the room #QuickSaturdayQnA",out
"Before get in another nigga business im gone find MY OWN",out
"#mbm24giveaway have been tweeting all week ?i probs wont win???but ily& this would be perfect for me????@MakeupbyMandy24 ?",out
"fuck Kenny",out
"That sad moment when wish had my Nivea but it in my car",out
"jacob is bipolar",out
"@_zebottz been to myself lately ?",out
"hate when girls speak in general @knZroo Hate when girls say bruh",out
"They not crying",out
"With @MFFebriando at Plaza Citra t.co yaeLB2htHW",out
"You are wrong and always have been wrong quietly whisper to myself as read another fake cast list",out
"@chris_dalo bruh t.co 3uMCawaxKu",out
"we have theses beats that need to be heard record companies for hire dirty2118@gmail.com",out
"@mrchrisjbrooks ?? you xx",out
"If the irish guy is wanting to choose between us and hull needs to remember that no matter which one he chooses ain gonna start 1st team",out
"Wonderful deals from @enjoyGLOBE #WonderfulSALE Get Samsung Tab Lite Galaxy FREE at plan 999 mo Check t.co m3QFSCWXs5",out
"Why is everthing so fuckin loud when you re the only one awake in the house",out
"Beat concert ve ever seen",out
"Ate way too many Cheetos Drank the perfect amount of dr pepper",out
"Make promise gotta come through No matter what",out
"guess you have someone new now",out
"Wow fantastic burger and fries for lunch ???@steakandhonour Cambridge mobile food at its best t.co fryPEnmKfb",out
"Pretty friends ? t.co 4LDPw8lgsS",out
"@justinbieber FOLLOW ME t.co qrwzndHIse",out
"@Loveelyriaah hit me when get chance",out
"“@whiteboiiiiii Quote this with ? selfie” t.co d9qGLyZHTr",out
"ke zhen dong jia you",out
"@loveeannaa813 well depends what kind of bottle it is Lol",out
"done trying so much ??",out
"dare future husband pls be tumblr blogger ?",out
"@EmP_LRKES bruh come on",out
"Whatsapp? t.co ZcchBW3f1t",out
"want Samsung Galaxy s5 please and thank you",out
"in love with Scandal",out
"DVD day again",out
"tringin pecal lele T.T",out
"Repping that #AMFAM chillin with the fams The TEREKIA ESTATE t.co ner4LRuyZP",out
"Why Am sad right now Fuhhhh",out
"First stop Carmarthen Lovely weather for the cycle challenge ? @EmlynFoB t.co BmBBrp5KV0",out
"Physically and emotionally tired",out
"Never been so disgusted MSU Basketball you are disgrace hitting women stomping on people knocking out my boys damaging my property",out
"Paychecks this week Pay checks next week ?????",out
"@Arsenal Morning everyone It matchday What are your score predictions for #EFCvAFC t.co M7xRgP2JRF",out
"justin really left me outside like wth ???",out
"Im proud to be DARRENatics #DarrenOnFamousBirthdays",out
"just remembered Tomar sat oin hve to be to work until 10 YESS ??",out
"It the weekend Have more #coffee my hood rocks #365dayofcoffee #fortyhandscoffee",out
"Starting my Lovely Saturday with @DJStavoKc ft my King @Shota_AfroRaw Ingoma",out
"know what color want my nails ?",out
"Wind mph Barometer 1008.57 mb Rising slowly Temperature 10.9 °C Rain today 0.0 mm Humidity 84%",out
"thanking God for traveling grace",out
"It suck didn win for Teen Wolf give aways",out
"@papiikiee ur drunk??",out
"“@ItsFancy_ all niggas so loyal then tell ya homie he really can rap ???” lmao",out
"@welltbh do marathons On Netflix",out
"Its stuff like this that makes my heart melt sometimes ??? t.co lYWwjnQ3km",out
"not stupid",out
"@higgledygarden thank you for the reminder have some seeds to plant today",out
"@Karel_Super7 Instagram KarelSusanteo and Your 1st fanbase official @KARELSWAG fllbck #KonserMahakarya *103",out
"This group chat too live right now lmao",out
"Im tired but cant sleep",out
"Imma only going to have like hours of sleep dammit cas lol oh well nice talking to everyone",out
"Spray painting graveyard of broken doll parts The bLOO Room Incubator Studio in Phoenix AZ t.co 6NhMaIn4Kg",out
"Today doesn even feel like Friday",out
"So many couples making out outside the gym",out
"Hooked up the surround sound .shit is dope asf",out
"Ouch",out
"@TheSpicyNiall It was AMAZING",out
"Watching Guardians of the Galaxy with Shidiq Has at @cinema21 t.co crfS87cnnL",out
"@OrlandoMcCain do promotional work as #SideHustle This weekend I’m in training for Hyundai’s CFB work",out
"Talking shit about her feel gone wrong ??? t.co 8tx7AZOlvK",out
"You always be my favorite What If Opera Blanc Resto Pacific Place t.co Ar2rEWczME",out
"@tarvn just found this cover of mykonos omg its sposed to be all African sounding omg It doenst go very well 2gsther",out
"rEally fEElinh hEr ?",out
"@TheKIddoSquido 3FAKE",out
"tired but can fall asleep",out
"now you see it is actually super dope movie like whaaa teach me magic",out
"“@TheWorldOfFunny The force is strong in this Cat t.co vW1A4DrkDf”@thomascoddldn",out
"Turns out he married too ?? gaddddd men make me sick",out
"@QUEERMEMES the second",out
"Ohhhhhh whats",out
"You always say that you wanna go back to the way things were but you never try You need to make an effort even if you loose people",out
"“@prettyylindaa feel like annoying tray lmfao”whyyyyy",out
"@Dionte_Gibbs what Nah that stuff is strong but easy enough to take down when chilled You re crazy lol",out
"Really liking my new car Gotta admit that Kia Soul is hella upgrade from ye olde Oldsmobile Alero",out
"?????? chill",out
"@Thickums_Yum22 that exactly what keep telling myself And know eventually will fully understand that",out
"Goal eat whole frozen pizza Goal accepted and completed bc silver rum",out
"@g4bbv mines lil bitch t.co RsI7kxBGcK",out
"Cute xx t.co FdEQ9693Yg",out
"@sean_write Always worth revisiting that un",out
"@AllBlacks by 18 anthem time Happy 18th Monty @msLINGLING27 #bughug him for me partner xx #allblackeverything #NZLvAUS",out
"MY SONG t.co 7Yezm4wuWj",out
"@JAKEASHLEY14 dm me",out
"#votedemilovato cause she an american lol love you @ddlovato 78",out
"@BigWhiskey870 seen you By the stage",out
"sexy dancer",out
"Good morning Maybe if we ignored how big my forehead looks don know when and how it got that… t.co YtJLkuvRBi",out
"My Baby Ty tho ???????? #lovehim ?? @badboytye #castro #happybirthday #sexyass San Francisco t.co JbtO6Ph2Kn",out
"#Luhan #?? #ExoM #ExoL #XOXO #Kpop Home sweet home t.co jxLGAQHKnG",out
"@savvvvvvvvs ll keep your ass in shape if you do the same for me lmao",out
"Chai nigerian ladies all want to bleach duncan mighty what bothers you about nigerian ladies at t.co 0BksfFWftq #Naijapals",out
"Nomnom* with @putupurnamadewi at Gusto Gelato caffe t.co UqIfhMZJUq",out
"Stop talking to me lol",out
"Haven seen sar kay mand or maur in week",out
"it makes me wonder should even come up again next weekend to watch the summer games",out
"not the old diana anymore",out
"ought to used to it",out
"Baby yours And ll be yours until the stars fall from the sky",out
"@denyertim @Juliet777777 @sarielsaka @LigueDefJuifs @IDFbrigade if you get few marches or gatherings with 200 000 or more GOV will shit",out
"“@miss_thicknessx She always in my phone ????? @SmokinqParadise t.co 44qaxU0cia”??",out
"Kent damsons in the depot today it short season so don miss out t.co U9U8lsbNHX",out
"Sabor was so bad ass tonight?",out
"#bts at the @tstreet #photo shoot the other day Stay tuned for more pics by armanzajic featuring… t.co nUfrSbE0e1",out
"@GeeLLuminati lol eee",out
"So because woman have confidence or are naturally beautiful that give men the right to claim them and degrade them #STOP #NOVIOLENCE",out
"Woah Stereo Live was mental #houston",out
"Sue what are you doing Me pan con mantequilla Sue you re playing yu gi oh *2 min later* Sue it does sound like you re playing cards",out
"@hermanjrpadilla @alyssaafram she commissioner of dances and got the dj",out
"Peace of Mind is Priceless",out
"@Aluminemsiren ah know he seems to be favorite target lately Curious who do you speak of",out
"Never before seen opposition players promote selling tickets the day before huge derby due to not selling out Rather embarrassing #ITFC",out
"Work Work Work Soory my Gaushalians friends Aj main trend nahi kar sakta #HappyBirthdayGauaharKhan",out
"With mama at @jcoindonesia t.co AARxj5zguz",out
"Like don know why deserve this",out
"tell us if our daughters are dead chibok parents to nigerian government Parents of the abducted t.co rOvEP0xdI2 #Naijapals",out
"?? @Michael5SOS Michael Clifford made this for cause love more than? notice me pls ?? t.co XGGvKUII33 #vote5sos 5267",out
"really need to get myself together",out
"This piercing so irrirating hated the healing process from the first idk why even got it back lol",out
"@Manii_love07 music thinking hby Hunkey monkey",out
"“@jhutch1992 Challenge accepted… #ALSIceBucketChallenge t.co R3035kHVZ8”",out
"@Grace11233 wassup t.co uIkbmPnN1B",out
"DOWN_MEMORY_LANE_2012 t.co bPiCjMQwAC",out
"@_KorieAngel next time see yo ima whoop you",out
"@OliviaMorris__ that my girl ?",out
"How could let that go",out
